date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2019-02-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",25027,292738.52,0,0
2019-02-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",25627,376624.94,0,0
2019-02-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",26680,293784.04,0,0
2019-02-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",27135,264429.91,0,0
2019-02-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",27905,293485.97,0,0
2019-02-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",29084,302499.3,0,0
2019-02-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",32143,345576.35,0,0
2019-02-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",32991,308598.14,0,0
2019-02-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",34385,341011.58,0,0
2019-02-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",35426,401942.35,0,0
2019-02-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",35820,334700.98,0,0
2019-02-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",38076,425178.68,0,0
2019-02-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",40726,427549.12,0,0
2019-02-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",42093,487573.64,0,0
2019-02-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",42726,535358.56,0,0
2019-02-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",43947,480449.18,0,0
2019-02-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",44195,367972.76,0,0
2019-02-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",44939,434905.01,0,0
2019-02-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",46012,458423.62,0,0
2019-02-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",46323,518525.33,0,0
2019-02-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",46369,504961.97,0,0
2019-02-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",47591,558880.97,0,0
2019-02-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",48075,565035.85,0,0
2019-02-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",50785,527547.86,0,0
2019-02-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",51912,522937.19,0,0
2019-02-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",52232,512709.79,0,0
2019-02-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",55445,450741.51,0,0
2019-02-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",60600,711858.41,0,0
2019-02-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",63367,602968.59,0,0
2019-02-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",63741,724215.48,0,0
2019-02-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",67810,652239.56,0,0
2019-02-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",70450,726204.69,0,0
2019-02-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",73232,807081.5,0,0
2019-02-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",79187,765919.34,0,0
2019-02-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",98864,984223.38,0,0
2019-02-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",117671,1110870.82,0,0
2019-02-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",136751,1294002.11,0,0
2019-02-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",192608,1384852.42,0,0
2019-03-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",18477,231755.48,0,0
2019-03-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",19799,232415.61,0,0
2019-03-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",21274,247968.18,0,0
2019-03-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",25594,289731.04,0,0
2019-03-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",27429,321693.64,0,0
2019-03-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",28523,293370.11,0,0
2019-03-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",28545,433565.54,0,0
2019-03-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",29177,332329.2,0,0
2019-03-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",29798,318013.23,0,0
2019-03-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",31345,318778.88,0,0
2019-03-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",34825,371251.92,0,0
2019-03-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",35656,343705.39,0,0
2019-03-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",36834,372358.61,0,0
2019-03-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",38184,432652.43,0,0
2019-03-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",38808,379504.98,0,0
2019-03-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",41220,473165.19,0,0
2019-03-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",44886,474791.63,0,0
2019-03-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",45807,572432.49,0,0
2019-03-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",46206,516720.33,0,0
2019-03-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",47030,496481.84,0,0
2019-03-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",47103,393620.32,0,0
2019-03-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",47826,524266.06,0,0
2019-03-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",49794,574070.69,0,0
2019-03-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",49836,542214.63,0,0
2019-03-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",49990,517181.14,0,0
2019-03-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",51587,623425.14,0,0
2019-03-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",52581,612999.16,0,0
2019-03-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",54437,593582.81,0,0
2019-03-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",54997,570390.07,0,0
2019-03-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",56120,568010.43,0,0
2019-03-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",59415,488520.22,0,0
2019-03-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",65293,772757.72,0,0
2019-03-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",68296,663597.5,0,0
2019-03-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",71076,819328.15,0,0
2019-03-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",72379,677904.69,0,0
2019-03-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",76667,797620.94,0,0
2019-03-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",79677,871119.49,0,0
2019-03-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",87180,838495.21,0,0
2019-03-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",105268,1066106.31,0,0
2019-03-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",130650,1241822.01,0,0
2019-03-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",148948,1433928.57,0,0
2019-03-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",209107,1534826.01,0,0
2019-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",18250,215334.4,0,0
2019-04-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",20990,230644.55,0,0
2019-04-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",21446,233487.86,0,0
2019-04-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",25365,278000.2,0,0
2019-04-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",26683,312023.29,0,0
2019-04-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",27405,265964.36,0,0
2019-04-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",28321,397442.52,0,0
2019-04-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",28404,305163.35,0,0
2019-04-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",30061,308739.79,0,0
2019-04-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",31201,320185.63,0,0
2019-04-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",34922,317767.31,0,0
2019-04-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",35078,372810.26,0,0
2019-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",35461,348059.21,0,0
2019-04-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",37017,408748.65,0,0
2019-04-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",39376,350274.35,0,0
2019-04-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",39955,441284.41,0,0
2019-04-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",44942,442888.46,0,0
2019-04-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",44945,504617.72,0,0
2019-04-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",45882,563904.08,0,0
2019-04-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",46564,372996.45,0,0
2019-04-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",46688,487622.37,0,0
2019-04-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",47144,498311.79,0,0
2019-04-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",48798,520340.98,0,0
2019-04-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",49398,484243.69,0,0
2019-04-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",49981,561834.43,0,0
2019-04-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",51650,604531.66,0,0
2019-04-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",52343,589554.42,0,0
2019-04-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",52961,549000.57,0,0
2019-04-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",53578,563556.32,0,0
2019-04-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",54887,542831.47,0,0
2019-04-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",60196,479527.89,0,0
2019-04-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",63957,633563.69,0,0
2019-04-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",65072,742432.78,0,0
2019-04-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",70682,781109.69,0,0
2019-04-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",71816,685138.72,0,0
2019-04-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",74891,763625.08,0,0
2019-04-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",77899,819158.24,0,0
2019-04-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",89149,834247.06,0,0
2019-04-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",103183,1029037.03,0,0
2019-04-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",133249,1201222.09,0,0
2019-04-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",150828,1380460.1,0,0
2019-04-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",208678,1456168.03,0,0
2019-05-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",19247,233724.27,0,0
2019-05-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",21564,248122.78,0,0
2019-05-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",21868,245798.26,0,0
2019-05-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",26883,298103.68,0,0
2019-05-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",28192,326460.76,0,0
2019-05-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",29564,293046.83,0,0
2019-05-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",29606,408606.88,0,0
2019-05-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",30510,334719.13,0,0
2019-05-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",31534,334409.55,0,0
2019-05-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",33127,336845.33,0,0
2019-05-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",36584,395128.36,0,0
2019-05-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",37537,353272.82,0,0
2019-05-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",39037,379944.88,0,0
2019-05-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",40399,449445.93,0,0
2019-05-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",40771,382550.92,0,0
2019-05-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",42575,504425.54,0,0
2019-05-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",48243,528795.07,0,0
2019-05-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",48296,480534.84,0,0
2019-05-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",48466,595360.8,0,0
2019-05-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",48807,505202.5,0,0
2019-05-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",49530,411144.24,0,0
2019-05-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",50465,528749.17,0,0
2019-05-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",51326,574149.77,0,0
2019-05-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",52495,518077.05,0,0
2019-05-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",53649,611778.52,0,0
2019-05-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",54754,644705.38,0,0
2019-05-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",55982,599768.68,0,0
2019-05-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",56284,638697.42,0,0
2019-05-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",56604,592436.23,0,0
2019-05-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",58952,583825.23,0,0
2019-05-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",62322,490764.91,0,0
2019-05-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",68171,785195.71,0,0
2019-05-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",68198,691287.02,0,0
2019-05-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",74688,823451.74,0,0
2019-05-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",76802,724944.73,0,0
2019-05-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",79208,808942.61,0,0
2019-05-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",83508,911815.89,0,0
2019-05-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",93842,886779.33,0,0
2019-05-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",110602,1107634.45,0,0
2019-05-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",140822,1285158.42,0,0
2019-05-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",160981,1501352.89,0,0
2019-05-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",219227,1588376.24,0,0
2019-06-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",18342,218968.65,0,0
2019-06-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",20072,226480.31,0,0
2019-06-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",20716,238434.36,0,0
2019-06-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",25782,280029.34,0,0
2019-06-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",26151,311987.77,0,0
2019-06-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",27481,391776.09,0,0
2019-06-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",27590,275577.93,0,0
2019-06-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",28525,306685.54,0,0
2019-06-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",29826,312212.06,0,0
2019-06-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",30791,316172.04,0,0
2019-06-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",34644,326295.77,0,0
2019-06-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",34898,368512.75,0,0
2019-06-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",35426,346359.86,0,0
2019-06-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",37200,359670.67,0,0
2019-06-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",37578,426658.94,0,0
2019-06-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",38297,450544.19,0,0
2019-06-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",44337,499360.46,0,0
2019-06-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",44748,468953.16,0,0
2019-06-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",44754,450850.81,0,0
2019-06-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",45524,386821.58,0,0
2019-06-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",46016,569326.25,0,0
2019-06-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",46779,508245.33,0,0
2019-06-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",47960,532413.44,0,0
2019-06-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",48378,477179.57,0,0
2019-06-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",48907,560880.12,0,0
2019-06-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",50437,588608.43,0,0
2019-06-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",51451,557232.69,0,0
2019-06-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",52219,562030.09,0,0
2019-06-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",52527,616901.47,0,0
2019-06-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",54785,539833.35,0,0
2019-06-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",59045,474622.85,0,0
2019-06-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",64390,663300.81,0,0
2019-06-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",64796,736866.26,0,0
2019-06-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",70202,789129.64,0,0
2019-06-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",70540,678297.7,0,0
2019-06-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",73777,749555,0,0
2019-06-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",78301,840744.88,0,0
2019-06-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",86554,820533.67,0,0
2019-06-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",104093,1034026.49,0,0
2019-06-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",130674,1206148.08,0,0
2019-06-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",144916,1357926.46,0,0
2019-06-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",203861,1461310.83,0,0
2019-07-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",19075,217859.81,0,0
2019-07-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",20329,221611.48,0,0
2019-07-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",20763,225909.55,0,0
2019-07-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",26204,268661.98,0,0
2019-07-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",27403,251544.12,0,0
2019-07-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",28006,325857.73,0,0
2019-07-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",28190,396797.81,0,0
2019-07-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",29143,292343.83,0,0
2019-07-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",30403,302803.86,0,0
2019-07-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",31366,318568.9,0,0
2019-07-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",35166,303484.47,0,0
2019-07-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",35392,368373.04,0,0
2019-07-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",36008,336113.43,0,0
2019-07-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",36640,325763.87,0,0
2019-07-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",37988,398022.74,0,0
2019-07-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",41267,474436.22,0,0
2019-07-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",46799,542666.88,0,0
2019-07-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",47314,495400.78,0,0
2019-07-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",47411,469866.06,0,0
2019-07-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",47741,446999.38,0,0
2019-07-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",48208,380928.43,0,0
2019-07-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",49345,525659.95,0,0
2019-07-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",49869,500454.77,0,0
2019-07-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",50240,482336.87,0,0
2019-07-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",50307,539184.55,0,0
2019-07-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",52512,584397.98,0,0
2019-07-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",53869,591347.91,0,0
2019-07-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",54376,518241.49,0,0
