Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000246,NHS Surrey Heartlands CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.663026839735015,0.645746005712493,0.68076695814082,0.635985889877187,0.691209523108112,5472,825305.956269724,Aggregated from values for merged CCGs,,Lower,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000247,NHS Tees Valley CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,1.00267963442591,0.976560935272085,1.02948963109304,0.96180805132109,1.04526970558334,5460,544540.829646565,Aggregated from values for merged CCGs,,Higher,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000248,NHS West Sussex CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.744327691468894,0.724207275523392,0.765002798853946,0.712852156525484,0.77718213001018,5078,682226.398157889,Aggregated from values for merged CCGs,,Lower,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.679380100745162,0.660722835921273,0.698560498257567,0.650197301811431,0.709863352228512,4921,724336.787992836,Aggregated from all known lower geography values,,Lower,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000250,NHS Black Country and West Birmingham CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.859123179612677,0.841869798044088,0.876727027707689,0.832077485716268,0.887040098486019,9255,1077261.1215277,Aggregated from all known lower geography values,,Higher,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000251,NHS Coventry and Warwickshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.780606720747751,0.760914069870159,0.80080490986786,0.749783939015086,0.812686217411044,5839,748007.907798534,Aggregated from all known lower geography values,,Similar,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000252,NHS Frimley CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.6788835753458,0.647176998160526,0.712132391035595,0.629572747373904,0.732028186316148,1668,245697.504045576,Aggregated from all known lower geography values,,Lower,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000253,"NHS Hampshire, Southampton and Isle of Wight CCG",CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.768390739016021,0.753335040325515,0.783744955656114,0.744786796167475,0.792736768427944,9736,1267063.68331139,Aggregated from all known lower geography values,,Similar,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000254,NHS Kirklees CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.789563763078982,0.760113668105144,0.82014545252313,0.743632775192917,0.838307749277382,2638,334108.544915088,Aggregated from all known lower geography values,,Similar,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000255,NHS North East London CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.554210882142477,0.542468849378653,0.566205630647968,0.535810823791029,0.573239167671647,8331,1503218.40808933,Aggregated from all known lower geography values,,Lower,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000256,NHS North West London CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.534230476593841,0.523625019836127,0.545049558433347,0.51760498160282,0.551387023431258,9504,1779007.45397302,Aggregated from all known lower geography values,,Lower,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000257,"NHS Shropshire, Telford and Wrekin CCG",CCGs (from Apr 2021),Persons,18+ yrs,,,2013/14,0.930687263040488,0.90063844643595,0.961728896141913,0.883752198327886,0.980090346937062,3534,379719.390212205,Aggregated from all known lower geography values,,Higher,Not compared,20130000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,,,2014/15,0.792068498909434,0.789485121867466,0.794660261645316,,,357096,45083979.5411218,,,Not compared,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Most deprived decile,2014/15,0.98469182719429,0.971943179443207,0.997606010050655,0.964665968092382,1.00512919127516,22401,2274924.9441653,Aggregated from all known lower geography values,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second most deprived decile,2014/15,0.908702567529286,0.898789785680264,0.91872366423712,0.893122211226364,0.924552184798896,31642,3482107.47175866,Aggregated from all known lower geography values,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third more deprived decile,2014/15,0.922389685581843,0.910769486047656,0.934156745614236,0.904134616741048,0.941009836158018,23682,2567461.49378951,Aggregated from all known lower geography values,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth more deprived decile,2014/15,0.721235142919355,0.71423962254157,0.728298677350327,0.710236192377518,0.732403170364877,40148,5566561.80638846,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth more deprived decile,2014/15,0.760531363735454,0.750704641073274,0.770485719597052,0.745095341961255,0.776284670037241,22542,2963980.32676547,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth less deprived decile,2014/15,0.777845450685819,0.771397413903025,0.784346959950008,0.767703156543955,0.788120672702683,55011,7072227.51659694,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth less deprived decile ,2014/15,0.801794405868638,0.79286371537853,0.810824868073935,0.787758625574144,0.816078209678428,30376,3788502.36141167,Aggregated from all known lower geography values,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third less deprived decile,2014/15,0.785708680030443,0.776293394246962,0.795237244031788,0.770914919164988,0.80078404030544,26226,3337878.35957009,Aggregated from all known lower geography values,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second least deprived decile,2014/15,0.745897438593509,0.73910443845745,0.752752398725409,0.735215072323587,0.756733831931509,45555,6107408.02192593,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),,,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2014/15,0.694796189000437,0.685614159427365,0.7041003163208,0.680374132618132,0.709521769305798,21556,3102492.54979527,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,,,2014/15,0.792068498909434,0.789485121867466,0.794660261645316,,,357096,45083979.5411218,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Most deprived decile,2014/15,0.98469182719429,0.971943179443207,0.997606010050655,0.964665968092382,1.00512919127516,22401,2274924.9441653,Aggregated from all known lower geography values,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second most deprived decile,2014/15,0.908702567529286,0.898789785680264,0.91872366423712,0.893122211226364,0.924552184798896,31642,3482107.47175866,Aggregated from all known lower geography values,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third more deprived decile,2014/15,0.922389685581843,0.910769486047656,0.934156745614236,0.904134616741048,0.941009836158018,23682,2567461.49378951,Aggregated from all known lower geography values,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth more deprived decile,2014/15,0.721235142919355,0.71423962254157,0.728298677350327,0.710236192377518,0.732403170364877,40148,5566561.80638846,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth more deprived decile,2014/15,0.760531363735454,0.750704641073274,0.770485719597052,0.745095341961255,0.776284670037241,22542,2963980.32676547,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fifth less deprived decile,2014/15,0.777845450685819,0.771397413903025,0.784346959950008,0.767703156543955,0.788120672702683,55011,7072227.51659694,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Fourth less deprived decile ,2014/15,0.801794405868638,0.79286371537853,0.810824868073935,0.787758625574144,0.816078209678428,30376,3788502.36141167,Aggregated from all known lower geography values,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Third less deprived decile,2014/15,0.785708680030443,0.776293394246962,0.795237244031788,0.770914919164988,0.80078404030544,26226,3337878.35957009,Aggregated from all known lower geography values,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Second least deprived decile,2014/15,0.745897438593509,0.73910443845745,0.752752398725409,0.735215072323587,0.756733831931509,45555,6107408.02192593,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E92000001,England,England,Persons,18+ yrs,"CCG deprivation deciles in England (IMD2019, 2021 CCGs)",Least deprived decile ,2014/15,0.694796189000437,0.685614159427365,0.7041003163208,0.680374132618132,0.709521769305798,21556,3102492.54979527,Aggregated from all known lower geography values,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000006,NHS Barnsley CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.887615554711104,0.847417331099271,0.929702748121406,,,1773,199748.64011673,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000007,NHS Basildon And Brentwood CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.788545321333545,0.751746790537103,0.827130153868841,,,1669,211655.558006162,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000008,NHS Bassetlaw CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.913135212691199,0.853477394579992,0.976922005733008,,,834,91333.6807527145,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000014,NHS Blackburn With Darwen CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.906833100110076,0.856402603870937,0.960204507248697,,,1163,128248.516718107,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000015,NHS Blackpool CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.17254370628502,1.11732299332737,1.23045959552943,,,1632,139184.577193346,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000016,NHS Bolton CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.899850554261515,0.862170329452488,0.939161952302734,,,2081,231260.623238469,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000021,NHS Brighton And Hove CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.676825431659705,0.645596121738903,0.709554603069394,,,1710,252650.080805438,,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000024,NHS Bury CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.958269961892148,0.910888681737432,1.00809077853138,,,1480,154444.995549863,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000025,NHS Calderdale CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.03240307631261,0.985419937718511,1.08160182083214,,,1753,169798.021743709,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000026,NHS Cambridgeshire and Peterborough CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.704822165012539,0.685797397003644,0.724370851447019,,,5095,722877.37998554,,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000028,NHS Cannock Chase CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.00336430038723,0.944914882967774,1.06539032555961,,,1056,105245.921106865,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000030,NHS Castle Point And Rochford CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.738686143480677,0.696241117371901,0.783698329516293,,,1089,147423.910629845,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000034,NHS Chorley And South Ribble CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.85912192285953,0.812413953533726,0.908490668880929,,,1219,141889.057602283,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000044,NHS Doncaster CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.972140365242703,0.934177017336623,1.01163072408008,,,2398,246672.197322176,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000045,NHS Dorset CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.741644102269616,0.720952801619867,0.762924678518595,,,4763,642221.786086349,,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000049,NHS East And North Hertfordshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.738048347736457,0.713668822676956,0.763254295539199,,,3380,457964.577844558,,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000050,NHS East Lancashire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.927601572958451,0.893423585914862,0.963074335955853,,,2701,291181.050004643,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000051,NHS East Leicestershire And Rutland CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.699710280769362,0.668244283032458,0.732647007450608,,,1802,257535.161269693,,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000052,NHS East Riding Of Yorkshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.889290112056654,0.852985631603717,0.927125322301926,,,2192,246488.740882385,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000053,NHS East Staffordshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.85691267699511,0.80378836701943,0.913515766147253,,,930,108529.144797015,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000062,NHS Gloucestershire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.871396728547081,0.846172145620474,0.897366456655814,,,4414,506543.099761191,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000068,NHS Halton CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.946607650883535,0.888488808240073,1.00848954569586,,,948,100147.088301596,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000079,NHS Herts Valleys CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.674389865748532,0.651734140663463,0.697827622228762,,,3268,484586.166841745,,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000080,"NHS Heywood, Middleton And Rochdale CCG",CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.04843641787448,1.00146727735195,1.09758400342654,,,1810,172638.032134506,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000085,NHS Hull CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.0789949162951,1.03751122081014,1.12211848227465,,,2473,229194.777718828,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000086,NHS Ipswich And East Suffolk CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.848484329053064,0.817146980203418,0.881012781059498,,,2690,317035.908371122,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000089,NHS Kernow CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.881047476491557,0.854124240085719,0.908811593247107,,,3954,448783.987866957,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000091,NHS Knowsley CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.07660800237278,1.02132561711458,1.13484840769026,,,1368,127065.746955718,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000097,NHS Leicester City CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.750615705913705,0.720054588866434,0.782463698729335,,,2207,294025.289187558,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000101,NHS Liverpool CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.999493868898168,0.969487063450024,1.03041975784063,,,4094,409607.31500166,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000106,NHS Mid Essex CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.823521680161433,0.791877965152998,0.856418973067853,,,2482,301388.543834506,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000117,NHS North East Essex CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.906104804981053,0.871114376391729,0.94248734643976,,,2455,270939.960422275,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000119,NHS North East Lincolnshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.05271860163986,0.999447284009642,1.1087975208742,,,1410,133938.92706024,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000122,NHS North Lincolnshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.998850052448204,0.947376654183583,1.05309039890754,,,1359,136056.457790542,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000126,NHS North Staffordshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.946798494411634,0.902647665738862,0.993087212774548,,,1669,176278.269330916,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000127,NHS North Tyneside CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.966218969292928,0.921349991944203,1.01325068222998,,,1683,174184.119075162,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000130,NHS Northumberland CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.896495633173115,0.861124959537102,0.933305478530892,,,2350,262131.784366005,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000135,NHS Oldham CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.00603329870406,0.961597820074169,1.05250032129193,,,1864,185282.137519816,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000136,NHS Oxfordshire CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.699939066642553,0.678592580367128,0.72195216831525,,,3977,568192.316950782,,,Lower,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000137,NHS Portsmouth CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.774457310549069,0.734491419760662,0.816579976581505,,,1358,175348.593331402,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000141,NHS Rotherham CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.988193273966671,0.946163405685435,1.03207071322551,,,2014,203806.284970518,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000143,NHS Salford CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.950504912266104,0.909156501032329,0.993714989533021,,,1924,202418.732946154,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000146,NHS Sheffield CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.879404068923106,0.853144760219022,0.906464234650097,,,4144,471228.204012591,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000150,NHS Somerset CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.853387095574708,0.826835274768724,0.880783991474713,,,3813,446807.787435801,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000153,NHS South East Staffordshire And Seisdon Peninsula CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.835239669715553,0.793305584550253,0.879370739788803,,,1436,171926.699852396,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000161,NHS South Sefton CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.04982609853692,0.993492696891988,1.10931794837279,,,1250,119067.339032822,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000163,NHS South Tyneside CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.915294499214024,0.864030053869294,0.969570808004409,,,1146,125205.603331396,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000168,NHS Southend CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.853245686202573,0.807418922090789,0.90164980222021,,,1250,146499.42217267,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000170,NHS Southport And Formby CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.906852346693267,0.850260545607075,0.96717405305895,,,917,101118.997303556,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000172,NHS St Helens CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.951737469502097,0.904253557935922,1.00168963837365,,,1453,152668.151308589,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000173,NHS Stafford And Surrounds CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.929892865703512,0.87695450142927,0.985995126987172,,,1108,119153.511212471,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000174,NHS Stockport CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.831579378607288,0.796098140196036,0.868628131302757,,,2004,240987.21680139,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000175,NHS Stoke On Trent CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,1.11378081390838,1.07101765493804,1.15823141287428,,,2479,222575.211302206,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000176,NHS Sunderland CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.999793838763126,0.959881209890962,1.04134861697649,,,2292,229247.261899063,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000182,NHS Tameside And Glossop CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.954126483688252,0.911489777755549,0.998737502212044,,,1821,190855.199088571,,,Higher,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000185,NHS Thurrock CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.755628670517795,0.709569618961095,0.804653243678062,,,964,127575.889800399,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000187,NHS Trafford CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.766623598297397,0.727951178097131,0.807333783475559,,,1423,185619.12301687,,,Similar,Not compared,20140000,,,1y
224,Epilepsy: QOF prevalence (18+ yrs),E92000001,England,E38000188,NHS Vale Of York CCG,CCGs (from Apr 2021),Persons,18+ yrs,,,2014/15,0.67719081918291,0.647864910520059,0.707834721408507,,,1947,287511.281140702,,,Lower,Not compared,20140000,,,1y
